# koodo word-structure pack v1 (glosses) | OpenRussian (github.com/Badestrand/russian-dictionary), CC BY-SA 4.0
продумывать	think over, think out, reason out	durchdenken, gründlich nachdenken, überlegen
продуть	lose	verspielen, verlieren, verzocken
продуцировать		produzieren (Migrantensprache)
продушина	air-hole, vent	Wake, Eisloch
продырявить	make a hole, hole, pierce	zerlöchern, durchlöchern
продырявливать	make a hole, hole, pierce	zerlöchern, durchlöchern
продюсер		der Produzent (Unterhaltung, Film, Fernsehen, Musik etc.)…
продёргивать	pass, run, criticize, give a good dressing-down, thin, we…	heruntermachen, herunterputzen, in die Mangel nehmen, zur…
проедать	corrode, spend on food	zerfressen, abessen
проезд	journey, passage, thoroughfare	Durchfahrt
проездить	spend some time driving, riding, have travelled	eine Zeit hindurch fahren, verfahren
проездиться	in travelling	für Fahrten / Reisen ausgegeben werden
проездной	serving for travel	Fahrkarte, Fahrschein, Fahrausweis, Fahr-
проезжать	pass, ride, pass by, drive by, ride by, do, make, exercis…	vorbeifahren (an) / fahren nach, durchfahren
проезжий	traveller, passer-by	Fahr-
проект	project, design, scheme, draft	Projekt, Vorhaben
проектирование	projecting, projection, planning, designing	Entwerfen, Planung, Entwicklung
проектировать	project, plan, design	planen, entwerfen, projektieren, entwickeln
проектировка		Idee, Grundgedanke, Ziel
проектировочный	designing	Projektierungs-
проектировщик	planner, designer	Projektant, Planer, Entwerfer
проектный	designed	geplant, vorgesehen, Soll, Planungs-
проектор	projector, projection apparatus	Projektor, Bildwerfer
проекция	projection	Projektion
проесть		zerfressen, abessen
проехать	pass, ride, pass by, drive by, ride by, do, make, exercis…	vorbeifahren (an) / fahren nach, durchfahren
проехаться	take a drive	durchfahren, eine Spritztour machen
прожаривать		durchbraten, ausbraten
прожариваться		sich braun brennen lassen, sich den Pelz bräunen
прожарить		durchbraten, ausbraten
прожариться		sich braun brennen lassen, sich den Pelz bräunen
прождать	wait, spend waiting	eine Zeit lang warten
прожевать	chew well, masticate well	durchkauen, zerkauen
прожечь	burn through	durchbrennen, versengen
прожжённый	arch	mit allen Wassern gewaschen, durchtrieben
проживание	living	Aufenthalt
проживать	live, reside, stay, sojourn, spend, run through	leben / wohnen (vorübergehend)
проживаться		sein Geld verpulvern, sein Geld verprassen
прожигать	burn through	durchbrennen, versengen
прожилка	vein	Ader, Äderche
прожитие	living, livelihood	Lebensunterhalt, Auskommen
прожиточный		Lebens-, Existenz-
прожить	spend, run through	leben / wohnen, verbleiben
прожорливость	voracity, voraciousness, gluttony	Gefräßigkeit, Unersättlichkeit, Verfressenheit
прожорливый	voracious, gluttonous	gefräßig
прожёвывать	chew well, masticate well	durchkauen, zerkauen
проза	prose	Prosa
прозаик	prose writer, prosaist	Prosaschriftsteller
прозаический	prosaic, matter-of-fact, prosy	Prosa-, prosaisch
прозаичность	prosaic nature, dullness, flatness, prosiness, matter-of-…	Fantasielosigkeit, Trockenheit, Sachlichkeit (Stil), Allt…
прозаичный	prosaic, commonplace, humdrum, prosy	prosaisch, fantasielos, trocken, sachlich, alltäglich, ge…
прозападный		prowestlich, westenfreundlich
прозвание	nickname, sobriquet	Name, Rufname, Spitzname
прозвать	nickname, name	eine ganze Zeit hindurch rufen
прозвенеть	ring, ring out, give a ring	läuten, klingeln
прозвище	nickname, sobriquet	Spitzname
прозвучать	sound, ring, resound, be heard	tönen, klingen, erschallen, erklingen, ertönen
прозевать	yawn	versäumen, verpassen
прозелит	proselyte	Proselyt, Neubekehrter, Konvertit, glühender Verfechter (…
прознать	find out, hear	herausfinden, ausfindig machen
прозорливость	sagacity, perspicacity, insight	Scharfsichtigkeit, Weitblick
прозорливый	sagacious, perspicacious	scharfsichtig
прозрачно		durchsichtig, klar, eindeutig
прозрачность	transparence, transparency, limpidity	Durchsichtigkeit, Klarheit
прозрачный	transparent, limpid, pellucid	durchsichtig, klar, eindeutig
прозревать	begin to see clearly	klar sehen, begreifen
прозрение	recovery of sight, enlightenment, insight	Erleichterung, Offenbarung
прозреть	begin to see clearly	klar sehen, begreifen
прозывать	nickname, name	benennen, (jemanden so) nennen, titulieren, einen Spitzna…
прозываться	be nicknamed	heißen, genannt werden, einen Namen tragen
прозябание	vegetation, vegetative life, vegetating	Dahinvegetieren, freudloses / sinnentleertes Leben
прозябать	vegetate	ein ärmliches / freudloses / inhaltsleeres Leben führen, …
прозябнуть	be chilled	(eine ganze Zeit hindurch / stark) frieren / frösteln / z…
проигнорировать		ignorieren
проиграть	to lose, be defeated	verspielen
проигрыватель	record-player	Plattenspieler, Stereorecorder
проигрывать	lose, be defeated	verlieren
проигрываться		alles verspielen, im Spiel verlieren
проигрыш	loss	Verlust, Niederlage
проигрышный		Zwischenspiel-, Zwischenstück-
произведение	work, production, product	Werk
произвести	produce	produzieren, herstellen, erzeugen
производитель	producer, sire, stud-horse, bull	Hersteller, Erzeuger, Produzent
производительница		Produzentin, Herstellerin
производительность	performance	Produktivität, Leistung, Leistungsfähigkeit, Kapazität
производительный	productive, efficient	produktiv, leistungsfähig
производить	produce, generate	produzieren, herstellen, erzeugen
производиться		hergestellt werden, durchgeführt werden, erfolgen
производный	derivative	abgeleitet
производственник	one engaged in production	Produktionsarbeiter, Betriebsarbeiter, Fabrikarbeiter
производственный	industrial	Produktions-
производство	production, manufacture, execution, factory, works, promo…	Produktion, Fertigung, Erzeugung, Herstellung
произвол	tyranny, arbitrary rule, arbitrariness	Willkür
произвольно	at will, arbitrarily	frei, absichtlich
произвольность	arbitrariness	Freiheit, Absicht
произвольный	arbitrary	frei, absichtlich
произнесение	pronouncing, utterance, delivery	Vortragen, Vortrag, Deklamieren
произнести	pronounce, say, utter, articulate	aussprechen, artikulieren
произносительный	articulatory	Aussprache-, Artikulations-
произносить	pronounce, say, utter, articulate	aussprechen, artikulieren, sagen, sprechen
произноситься	pronounce	aussprechen, ausgesprochen werden, gesprochen werden
произношение	pronunciation, articulation	Aussprache
произойти	happen, occur, take place, be going on, go on, come, be d…	passieren, geschehen, sich ereignen, vorkommen, vorfallen
произрастание	growth, growing, sprouting	Wachsen, Gedeihen
произрастать	grow, spring up, sprout	wachsen (Pflanzen)
проиллюстрировать	illustrate	illustrieren
проинструктировать	instruct, give instructions	einweisen, instruieren
проинформировать	inform	informieren, benachrichtigen
проистекать	result, spring	entstehen / folgen (aus)
проистечение		Folge, Auswirkung
проистечь	result, spring	entstehen / folgen (aus)
происходить	happen, occur, take place, be going on, go on, come, be d…	passieren, geschehen, sich ereignen, vorkommen, vorfallen
происхождение	origin, provenance, birth, parentage, descent, extraction…	Herkunft, Ursprung, Abstammung
пройдоха	old fox	Tunichtgut, Schlitzohr, Gangster
пройма	arm-hole	Ärmelloch
пройти	pass	vorübergehen / vorbeigehen, zurückliegen, vergehen, vorbe…
пройтись	walking( sanboo)	einen Spaziergang machen, spazierengehen
прок	use, benefit	Sinn, Zweck, Nutzen
проказа	prank, trick, mischief	Streich, Schabernack
проказить	play pranks, be up to mischief	Unfug treiben / an Aussatz zugrunde gehen
проказливость	prankishness, mischievousness	Schelmentum, Neigung zu Streichen / Schabernack
проказливый	mischievous, prankish, arch	spitzbübisch, schelmisch
проказник	a bundle of mischief	Schelm, Schalk
проказница	a bundle of mischief	Schelmin, Närrin, Faxenmacherin, Spaßmacherin, Spitzbübin…
проказничать		Streiche machen
прокаливать	temper, anneal	durchglühen, glühend machen, ausglühen
прокалить	temper, anneal	durchglühen, glühend machen
прокалывать	pierce, puncture, prick, perforate, punch, run through	durchstechen, einstechen, durchspicken, punktieren
прокалываться		sich blamieren, sich bloßstellen, sich kompromittieren
прокапывать	dig	durchlaufen, durchtropfen
прокат	hire, rolling, rolled metal	Verleih
прокатать	drive for a while	(Blech) walzen
прокататься	drive	eine ganze Zeit lang └ rollen / gleiten / └ Rollschuh / S…
прокатить	give a ride, take for a drive, roll by	walzen, auswalzen
прокатиться	go for a drive, take a ride	eine Spazierfahrt machen
прокатка	rolling	Walzen, Walzprozedur, Auswalzen
прокатный	let out on hire, hired, rolling	Walz-
прокатчик	roller	Verleiher, Vermieter
прокатывать	roll, spread flat with a roller	walzen, auswalzen
